Company,Title,Track,Location,Region,Tier,Salary,Flags,Posted_Age,WorkModel,Source,URL
Tenstorrent,"Physical Design Engineer, PnR",RTL / ASIC Design,"Santa Clara, California, United States",US,Big Tech / Semi leader,,,May 15,Hybrid,jobright:ENG@hist,https://jobright.ai/jobs/info/6a06f9121f7fa33581c96eae
Tenstorrent,Physical Design Engineer,RTL / ASIC Design,"Fort Collins, Colorado, United States",US,Big Tech / Semi leader,,,May 15,Hybrid,jobright:ENG@hist,https://jobright.ai/jobs/info/6a06f2ec24dcb03739f1a7a9
Tenstorrent,Physical Design Engineer,RTL / ASIC Design,"Austin, Texas, United States",US,Big Tech / Semi leader,,,May 15,Hybrid,jobright:ENG@hist,https://jobright.ai/jobs/info/6a06f2eb24dcb03739f1a7a0
Tenstorrent,Physical Design Engineer,RTL / ASIC Design,Fort Collins,US,Big Tech / Semi leader,,,May 15,Hybrid,jobright:ENG@hist,https://jobright.ai/jobs/info/6a06f2e924dcb03739f1a793
Tenstorrent,Physical Design Engineer,RTL / ASIC Design,"Santa Clara, California, United States",US,Big Tech / Semi leader,,,May 15,Hybrid,jobright:ENG@hist,https://jobright.ai/jobs/info/6a06f2e924dcb03739f1a791
Tenstorrent,Physical Design Engineer,RTL / ASIC Design,Santa Clara,US,Big Tech / Semi leader,,,May 15,Hybrid,jobright:ENG@hist,https://jobright.ai/jobs/info/6a06f2e924dcb03739f1a792
Tenstorrent,Physical Design Engineer,RTL / ASIC Design,"Austin, TX",US,Big Tech / Semi leader,,,May 15,Hybrid,jobright:ENG@hist,https://jobright.ai/jobs/info/6a0715db078fec52738a8ac8
Tenstorrent,Physical Design Engineer,RTL / ASIC Design,"Fort Collins, CO",US,Big Tech / Semi leader,,,May 15,Hybrid,jobright:ENG@hist,https://jobright.ai/jobs/info/6a0715db078fec52738a8ac9
Tenstorrent,ASIC Networking Engineer,RTL / ASIC Design,United States,US,Big Tech / Semi leader,,,Apr 10,Remote,jobright:ENG@hist,https://jobright.ai/jobs/info/69a0df1181476f6176bb31ad
TikTok,"SoC Digital Design Engineer, Multimedia Lab",RTL / ASIC Design,San Jose,US,Big Tech / Semi leader,,,Jun 04,On Site,jobright:ENG,https://jobright.ai/jobs/info/6a2171747c30cc2cc5168f31
TikTok,"SoC Digital Design Engineer, Multimedia Lab",RTL / ASIC Design,"San Jose, CA",US,Big Tech / Semi leader,,,Jun 02,On Site,jobright:ENG@hist,https://jobright.ai/jobs/info/6a1f2662804915678116736e
TikTok,Machine Learning Engineer - TikTok-Data-Search-Basic Ranking,RTL / ASIC Design,San Jose,US,Big Tech / Semi leader,,,May 22,On Site,jobright:ENG@hist,https://jobright.ai/jobs/info/6a10850c9f654b3359cec624
TikTok,Machine Learning Engineer Graduate (TikTok-Data-Search-Basic Ranking) - 2026 Start (BS/MS),RTL / ASIC Design,"San Jose, CA",US,Big Tech / Semi leader,,,May 14,On Site,jobright:ENG@hist,https://jobright.ai/jobs/info/6a05a689320bff2205ea3391
TSMC 台積電,【2026 Campus Recruitment】Design and Technology Platform Engineer (DTP: RTL/synthesis/DFT/APR),RTL / ASIC Design,新竹,TW,Big Tech / Semi leader,,,entry:2026 應屆 new grad,,agent:TW-sweep,https://careers.tsmc.com/zh_TW/careers/JobDetail/2026-TSMC-Campus-Recruitment-Design-and-Technology-Platform-Engineer-DTP/19034
TSMC 台積電,【2026 RDSS&AO】Design and Technology Platform Engineer (DTP),RTL / ASIC Design,新竹,TW,Big Tech / Semi leader,,,entry:研發替代役/預聘 應屆,,agent:TW-sweep,https://careers.tsmc.com/zh_TW/careers/JobDetail/2026-TSMC-RDSS-AO-Design-and-Technology-Platform-Engineer-DTP/16566
TSMC 台積電,IC Design Engineer,RTL / ASIC Design,新竹,TW,Big Tech / Semi leader,,,,,agent:TW-sweep,https://careers.tsmc.com/en_US/careers/JobDetail/IC-Design-Engineer/6156
TSMC 台積電,System and Chip Design Solutions Engineer (FE: RTL/verification/DFT/MBIST/synthesis),RTL / ASIC Design,新竹,TW,Big Tech / Semi leader,,,,,agent:TW-sweep,https://careers.tsmc.com/zh_TW/careers/JobDetail/System-and-Chip-Design-Solutions-Engineer/516
TSMC 台積電,Digital Design and Automation Engineer,RTL / ASIC Design,新竹,TW,Big Tech / Semi leader,,,,,agent:TW-sweep,https://careers.tsmc.com/en_US/careers/JobDetail/Digital-Design-and-Automation-Engineer/532
🔥 NVIDIA,ASIC Clocks Design Engineer New College Grad,RTL / ASIC Design,"Austin, TX; Santa Clara, CA",US,Big Tech / Semi leader,,,6d,,simplify:HW,https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/ASIC-Clocks-Design-Engineer---New-College-Grad-2026_JR2019229-1
🔥 NVIDIA,ASIC Design Engineer New Grad,RTL / ASIC Design,"Santa Clara, CA",US,Big Tech / Semi leader,,,1mo,,simplify:HW,https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/ASIC-Design-Engineer---New-College-Grad-2026_JR2017581
🔥 NVIDIA,Low Power ASIC Engineer – New College Grad,RTL / ASIC Design,"Santa Clara, CA",US,Big Tech / Semi leader,,,1mo,,simplify:HW,https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Low-Power-ASIC-Engineer---New-College-Grad-2026_JR2017001
🔥 SpaceX,Engineer New Grad - ASIC Design - Starshield,RTL / ASIC Design,"West Athens, CA",US,Big Tech / Semi leader,,us-person-likely,0d,,simplify:HW,https://boards.greenhouse.io/spacex/jobs/8583065002
Amazon (Annapurna Labs),"ASIC Design Verification Engineer, Annapurna Labs",Design Verification,US (see posting),US,Big Tech / Semi leader,,,verified Jun 10,,agent:US-direct,https://www.amazon.jobs/en/jobs/2929903/asic-design-verification-engineer-annapurna-labs
Amazon Web Services (AWS),"MLA IP Design Verification Engineer, Annapurna Labs",Design Verification,"Cupertino, CA",US,Big Tech / Semi leader,,,May 20,On Site,jobright:ENG@hist,https://jobright.ai/jobs/info/6a0dac8bbeb4d73cb622a7cd
AMD Taiwan,Silicon Design Verification Engineer,Design Verification,Taipei,TW,Big Tech / Semi leader,,,,,agent:TW-sweep,https://careers.amd.com/careers-home/jobs/76980
AMD Taiwan,ISP Silicon Design Verification Engineer (DV),Design Verification,Hsinchu,TW,Big Tech / Semi leader,,,,,agent:TW-sweep,https://careers.amd.com/careers-home/jobs/75350
AMD Taiwan,Design Verification Eng. (ISP),Design Verification,Hsinchu,TW,Big Tech / Semi leader,,,,,agent:TW-sweep,https://careers.amd.com/careers-home/jobs/69226
AMD Taiwan,ISP Silicon Design Verification Eng.,Design Verification,Hsinchu,TW,Big Tech / Semi leader,,,,,agent:TW-sweep,https://careers.amd.com/careers-home/jobs/71991
Analog Devices,Design Verification Engineer,Design Verification,"Wilmington, MA",US,Big Tech / Semi leader,,,Apr 16,On Site,jobright:ENG@hist,https://jobright.ai/jobs/info/69dfff7be34484770f1abf11
Analog Devices,Design Verification Engineer,Design Verification,"US, TX, Dallas, Tollway",US,Big Tech / Semi leader,,,Apr 15,On Site,jobright:ENG@hist,https://jobright.ai/jobs/info/69df9f7a5913ad3398144ae1
Analog Devices,Design Verification Engineer,Design Verification,"US, AZ, Chandler, East Elliot",US,Big Tech / Semi leader,,,Apr 15,On Site,jobright:ENG@hist,https://jobright.ai/jobs/info/69df9f7a433ac8430e0e1283
Apple,SoC Full Chip DV Engineer,Design Verification,"Cupertino, California, United States",US,Big Tech / Semi leader,,,Apr 10,On Site,jobright:ENG@hist,https://jobright.ai/jobs/info/69d9c5b9869c7e25d859d6b2
Apple,SoC Full Chip DV Engineer,Design Verification,"Austin, Texas, United States",US,Big Tech / Semi leader,,,Apr 10,On Site,jobright:ENG@hist,https://jobright.ai/jobs/info/69d9c5b7738f2f099e8a45aa
Apple,Design Verification Engineer,Design Verification,"Cupertino, California, United States",US,Big Tech / Semi leader,,,Apr 10,On Site,jobright:SW@hist,https://jobright.ai/jobs/info/69da2d85b67cec4f9b0a80c2
Apple,Design Verification Engineer,Design Verification,"Santa Clara, California, United States",US,Big Tech / Semi leader,,,Apr 10,On Site,jobright:SW@hist,https://jobright.ai/jobs/info/69da2fec9f97a42dc9c27a33
Apple,Design Verification Engineer,Design Verification,"San Diego, California, United States",US,Big Tech / Semi leader,,,Apr 10,On Site,jobright:SW@hist,https://jobright.ai/jobs/info/69da2feb5356a60f40fdfc64
Apple,Design Verification Engineer,Design Verification,"Seattle, Washington, United States",US,Big Tech / Semi leader,,,Apr 09,On Site,jobright:SW@hist,https://jobright.ai/jobs/info/69da2fe95356a60f40fdfc5a
Apple,Cellular SOC Design Verification Engineer - Entry Level,Design Verification,"Sunnyvale, CA",US,Big Tech / Semi leader,,,verified Jun 10,,agent:US-direct,https://jobs.apple.com/en-us/details/200575466/cellular-soc-design-verification-engineer-entry-level
Apple,Cellular SOC Design Verification Engineer - Entry Level,Design Verification,"Austin, TX",US,Big Tech / Semi leader,,,verified Jun 10,,agent:US-direct,https://jobs.apple.com/en-us/details/200573140/cellular-soc-design-verification-engineer-entry-level
Apple,Cellular SOC Design Verification Engineer - Entry Level,Design Verification,"San Diego, CA",US,Big Tech / Semi leader,,,verified Jun 10,,agent:US-direct,https://jobs.apple.com/en-us/details/200552149/cellular-soc-design-verification-engineer-entry-level
Apple,Cellular SOC Design Verification Engineer - Entry Level (HRDWR),Design Verification,US (see posting),US,Big Tech / Semi leader,,,verified Jun 10,,agent:US-direct,https://jobs.apple.com/en-us/details/200583670/cellular-soc-design-verification-engineer?team=HRDWR
Arm,Graduate Design Verification Engineer,Design Verification,"Austin, TX / Chandler, AZ",US,Big Tech / Semi leader,,,verified Jun 10,,agent:US-direct,https://careers.arm.com/job/austin/graduate-design-verification-engineer/33099/90386075120
Arm,Graduate Verification Engineer,Design Verification,"San Diego, CA",US,Big Tech / Semi leader,,,verified Jun 10,,agent:US-direct,https://careers.arm.com/job/san-diego/graduate-verification-engineer/33099/94822466496
Broadcom,ASIC Verification Engineer,Design Verification,"Irvine, CA",US,Big Tech / Semi leader,,,May 26,On Site,jobright:ENG@hist,https://jobright.ai/jobs/info/699469c6e0bddb6acac2d314
GlobalFoundries,Design Engineer Verification (2026 New College Graduate),Design Verification,"Richardson, TX",US,Big Tech / Semi leader,,,May 21,On Site,jobright:ENG@hist,https://jobright.ai/jobs/info/6a0f7c8783d7144289820d94
GlobalFoundries,Design Engineer Verification (2026 New College Graduate),Design Verification,"Richardson, US",US,Big Tech / Semi leader,,,May 21,On Site,jobright:ENG@hist,https://jobright.ai/jobs/info/6a0f6884619335383fb2c217
GlobalFoundries,SoC Design Verification Engineer (2026 New College Graduate),Design Verification,"Richardson, TX",US,Big Tech / Semi leader,,,Apr 24,On Site,jobright:ENG@hist,https://jobright.ai/jobs/info/69ebdc160a6e09555304ab9a
GlobalFoundries,SoC Design Verification Engineer (2026 New College Graduate),Design Verification,Richardson,US,Big Tech / Semi leader,,,Apr 10,On Site,jobright:ENG@hist,https://jobright.ai/jobs/info/69d936b0869c7e25d85997a5
Google,"Hardware Emulation Engineer, Google Cloud",Design Verification,"Sunnyvale, CA, USA",US,Big Tech / Semi leader,,,Jun 08,On Site,jobright:ENG,https://jobright.ai/jobs/info/6a26eec64ec8d737d6dfcb61
Google,"ASIC Design Verification Engineer, Google Cloud",Design Verification,"Sunnyvale, CA, USA",US,Big Tech / Semi leader,,,May 29,On Site,jobright:ENG@hist,https://jobright.ai/jobs/info/6a19a38b2b206f3955eaf4dc
Google,Silicon Design Verification Engineer,Design Verification,"Mountain View, CA",US,Big Tech / Semi leader,,,May 20,On Site,jobright:ENG@hist,https://jobright.ai/jobs/info/6a0d9a3f80bf0430c76248e3
Google,"Silicon Design Verification Engineer, University Graduate, 2026",Design Verification,US (see posting),US,Big Tech / Semi leader,,,verified Jun 10,,agent:US-direct,https://careers.google.com/jobs/results/107804897511908038-silicon-design-verification-engineer/
Google Taiwan,"Silicon Design Verification Engineer, University Graduate, 2026",Design Verification,New Taipei,TW,Big Tech / Semi leader,,,entry:UG 2026,,agent:TW-sweep,https://www.google.com/about/careers/applications/jobs/results/107804897511908038-silicon-design-verification-engineer-university-graduate-2026
Google Taiwan,"SoC Design Verification Engineer, Silicon",Design Verification,New Taipei (Banqiao),TW,Big Tech / Semi leader,,,,,agent:TW-sweep,https://www.google.com/about/careers/applications/jobs/results/124879091451994822-soc-design-verification-engineer/
Infineon Technologies,Graduate- Verification Methodology Engineer,Design Verification,"Lexington, KY",US,Big Tech / Semi leader,,,May 01,On Site,jobright:ENG@hist,https://jobright.ai/jobs/info/69f4c68843a25828a8d14902
Intel,IP Design Verification Engineer,Design Verification,"Hillsboro, OR",US,Big Tech / Semi leader,,,Jun 05,Hybrid,jobright:ENG,https://jobright.ai/jobs/info/6a2376654239a4353887e39f
Intel,IP Design Verification Engineer,Design Verification,"Boxborough, MA",US,Big Tech / Semi leader,,,Jun 05,Hybrid,jobright:ENG@hist,https://jobright.ai/jobs/info/6a23766114de9460dc844882
Intel,CPU Verification Engineer,Design Verification,"US, Texas, Austin, US",US,Big Tech / Semi leader,,,May 29,On Site,jobright:ENG@hist,https://jobright.ai/jobs/info/6a0681d26c07461fe1720ccc
Intel,CPU Verification Engineer,Design Verification,"US, Oregon, Hillsboro, US",US,Big Tech / Semi leader,,,May 29,On Site,jobright:ENG@hist,https://jobright.ai/jobs/info/6a0681d26c07461fe1720ccd
Intel,Junior CPU Design Verification Engineer,Design Verification,"Austin, TX",US,Big Tech / Semi leader,,,May 27,Hybrid,jobright:ENG@hist,https://jobright.ai/jobs/info/6a17a5a35b0a497d5210e1bd
Intel,Junior CPU Design Verification Engineer,Design Verification,"Hillsboro, OR",US,Big Tech / Semi leader,,,May 27,Hybrid,jobright:ENG@hist,https://jobright.ai/jobs/info/6a179a92b091c7417c5000f6
Intel,Junior CPU Design Verification Engineer,Design Verification,"US, Texas, Austin, US",US,Big Tech / Semi leader,,,May 27,Hybrid,jobright:ENG@hist,https://jobright.ai/jobs/info/6a1789c8b091c7417c4ff8f4
Intel,Junior CPU Design Verification Engineer,Design Verification,"US, Oregon, Hillsboro, US",US,Big Tech / Semi leader,,,May 27,Hybrid,jobright:ENG@hist,https://jobright.ai/jobs/info/6a1789bfb091c7417c4ff8e1
Intel,CPU Verification Engineer,Design Verification,"Austin, TX",US,Big Tech / Semi leader,,,May 27,On Site,jobright:ENG@hist,https://jobright.ai/jobs/info/6a174c709005d858e94f839f
Intel,CPU Design Verification Engineer,Design Verification,"Austin, TX",US,Big Tech / Semi leader,,,May 27,On Site,jobright:ENG@hist,https://jobright.ai/jobs/info/6a174c26d6a04f21602e529a
Intel,CPU Design Verification Engineer,Design Verification,"Hillsboro, OR",US,Big Tech / Semi leader,,,May 27,On Site,jobright:ENG@hist,https://jobright.ai/jobs/info/6a1746c9b091c7417c4fcc76
Intel,CPU Verification Engineer,Design Verification,"Hillsboro, OR",US,Big Tech / Semi leader,,,May 27,On Site,jobright:ENG@hist,https://jobright.ai/jobs/info/6a1746c51430333075ccf5c2
Intel,CPU Design Verification Engineer,Design Verification,"US, Texas, Austin, US",US,Big Tech / Semi leader,,,May 20,On Site,jobright:ENG@hist,https://jobright.ai/jobs/info/6a0e16ffbeb4d73cb622ec1e
Intel,CPU Design Verification Engineer,Design Verification,"US, Oregon, Hillsboro, US",US,Big Tech / Semi leader,,,May 20,On Site,jobright:ENG@hist,https://jobright.ai/jobs/info/6a0e16febeb4d73cb622ec19
Intel,SOC Design Verification Engineer,Design Verification,"US, Colorado, Fort Collins, US",US,Big Tech / Semi leader,,,May 11,Hybrid,jobright:ENG@hist,https://jobright.ai/jobs/info/6a02a0edf3d6cc51d636f252
Intel,IP Design Verification Engineer,Design Verification,"Santa Clara, CA",US,Big Tech / Semi leader,,,Apr 22,Hybrid,jobright:ENG@hist,https://jobright.ai/jobs/info/69dda26de34484770f19df56
Intel,CPU Formal Verification Engineer,Design Verification,"Phoenix, AZ",US,Big Tech / Semi leader,,,May 27,Hybrid,jobright:SW@hist,https://jobright.ai/jobs/info/6a17986881fe455c705aa4da
Intel,CPU Formal Verification Engineer,Design Verification,"Hillsboro, OR",US,Big Tech / Semi leader,,,May 27,Hybrid,jobright:SW@hist,https://jobright.ai/jobs/info/6a1798571430333075cd28da
Intel,CPU Formal Verification Engineer,Design Verification,"Folsom, CA",US,Big Tech / Semi leader,,,May 27,Hybrid,jobright:SW@hist,https://jobright.ai/jobs/info/6a174b37b091c7417c4fce28
Intel,CPU Formal Verification Engineer,Design Verification,"Austin, TX",US,Big Tech / Semi leader,,,May 27,Hybrid,jobright:SW@hist,https://jobright.ai/jobs/info/6a1746971430333075ccf5aa
Marvell Technology,Design Verification Engineer - Early Career,Design Verification,"Santa Clara, CA, US",US,Big Tech / Semi leader,,,Jun 08,On Site,jobright:ENG,https://jobright.ai/jobs/info/6a1a60ee2b206f3955eb44fb
Marvell Technology,Design Verification Engineer - Early Career,Design Verification,"Irvine, CA, US",US,Big Tech / Semi leader,,,Jun 08,On Site,jobright:ENG,https://jobright.ai/jobs/info/6a1a60f12b206f3955eb44fc
Marvell Technology,Design Verification Engineer - Early Career,Design Verification,"Westborough, MA",US,Big Tech / Semi leader,,,Apr 15,On Site,jobright:ENG@hist,https://jobright.ai/jobs/info/69e0069a14bf245fc7a6f8cd
MediaTek 聯發科,115年度校招/研發替代役/應屆預聘正職_數位IC設計_Design Verification,Design Verification,新竹市東區,TW,Big Tech / Semi leader,,,entry:2026應屆/研替/預聘,,agent:TW-sweep,https://www.1111.com.tw/job/132176467
MediaTek 聯發科,Design Verification Engineer (CDG: smartphone/TV/ASIC DV),Design Verification,新竹,TW,Big Tech / Semi leader,,,,,agent:TW-sweep,https://careers.mediatek.com/eREC/JobSearch/JobDetail/MTK120190311003
MediaTek 聯發科,數位驗證流程開發/類比RF行為模型 (Verilog) 工程師 — 經歷不拘 (大學以上),Design Verification,新竹,TW,Big Tech / Semi leader,,,entry:經歷不拘 (大學以上),,agent:TW-sweep,https://www.104.com.tw/company/12noppgo
Meta,"ASIC Engineer, Design Verification (University Grad)",Design Verification,US (see posting),US,Big Tech / Semi leader,,,verified Jun 10,,agent:US-direct,https://www.metacareers.com/jobs/1146919463598484
Micron,"New College Grad - Design and Verification Engineer, Pathfinding",Design Verification,"Folsom, CA",US,Big Tech / Semi leader,,,verified Jun 10,,agent:US-direct,"https://www.glassdoor.com/job-listing/new-college-grad-design-and-verification-engineer-pathfinding-micron-technology-JV_IC1147188_KO0,61_KE62,79.htm?jl=1010095368918"
Micron Technology,"New College Grad - Design and Verification Engineer, Pathfinding",Design Verification,"Folsom, CA",US,Big Tech / Semi leader,,,Apr 09,On Site,jobright:ENG@hist,https://jobright.ai/jobs/info/69d7b344b861c42857c449c1
Micron Technology,"New College Grad - Design and Verification Engineer, Pathfinding",Design Verification,"San Jose, CA",US,Big Tech / Semi leader,,,Apr 08,On Site,jobright:ENG@hist,https://jobright.ai/jobs/info/69d6935952a5bf580012992b
Micron Technology,"New College Grad - Design and Verification Engineer, Pathfinding",Design Verification,"Boise, ID - Main Site",US,Big Tech / Semi leader,,,Apr 08,On Site,jobright:ENG@hist,https://jobright.ai/jobs/info/69d69352cfdc6132f946abd5
Micron Technology,"Design and Verification Engineer, Pathfinding",Design Verification,"Boise, ID",US,Big Tech / Semi leader,,,May 01,On Site,jobright:SW@hist,https://jobright.ai/jobs/info/69f48620a3d34b4f76f4f688
NVIDIA,Formal Verification Engineer - New College Grad 2026,Design Verification,"US, CA, Santa Clara",US,Big Tech / Semi leader,,,Jun 08,On Site,jobright:SW,https://jobright.ai/jobs/info/6999c09c81476f6176b283db
NVIDIA,Formal Verification Engineer - New College Grad 2026,Design Verification,"US, TX, Austin",US,Big Tech / Semi leader,,,Jun 08,On Site,jobright:SW,https://jobright.ai/jobs/info/6999bfa0ce78e77b4fdeabfc
